user_id,log_id,sequence_id,correct
282050,164416566,7196,1
282050,164416576,7196,1
282050,164416915,8864,1
282050,164416969,8864,1
282050,164416971,8864,1
282050,164723660,7196,0
282050,164723730,7196,0
282050,164723763,7196,1
282050,164723780,7196,1
282050,164723801,7196,1
282050,164723853,8864,0
282050,164723900,8864,1
282050,164723902,8864,1
282050,164723905,8864,0
282050,164723922,8864,1
282050,164723930,8864,0
282050,164723960,8864,1
282050,164723964,8864,1
282050,164723971,8864,1
282050,164724560,26902,1
282050,164724568,26902,1
282050,164724576,26902,1
282050,165132707,7155,1
282050,165132832,7155,1
282050,165132850,7155,1
282050,165749436,7195,1
282050,165749614,7195,1
282050,165749676,7195,1
282050,166367591,7155,1
282050,166367595,7155,0
282050,166367762,7155,1
282050,166367770,7155,1
282050,166367774,7155,0
282050,166367804,7155,1
282050,166367808,7155,0
282050,166367814,7155,1
282050,166367830,7155,1
282050,166367831,7155,1
282050,166412210,39885,1
282050,166412382,39885,1
282050,166412398,39885,1
282050,166468077,14442,0
282050,166468495,14442,0
282050,166468550,14442,1
282050,166468572,14442,0
282050,166468606,14442,1
282050,166468635,14442,1
282050,166468648,14442,1
282050,166868410,8864,1
282050,166868448,8864,1
282050,166868454,8864,1
282050,166868846,7195,1
282050,166868896,7195,1
282050,166868905,7195,1
282050,166869088,7155,0
282050,166869105,7155,0
282050,166869347,7155,0
282050,166869401,7155,0
282050,166869733,7155,1
282050,166869740,7155,1
282050,166869788,7155,0
282050,166893354,14442,0
282050,167048116,26902,0
282050,167048151,26902,0
282050,167048200,26902,1
282050,167048207,26902,1
282050,167048292,26902,1
282050,167050603,37002,1
282050,167050733,37002,1
282050,167050819,37002,1
282050,167051194,14442,1
282050,167051530,14442,0
282050,167051586,14442,1
282050,167051803,14442,1
282050,167051918,14442,1
282050,167156143,7158,0
282050,167235219,7158,1
282050,167235533,7158,1
282050,167235543,7158,0
282050,167235724,7158,0
282050,167235960,7158,0
282050,167236084,7158,0
282050,167236221,7158,0
282050,167236494,7158,1
282050,167236541,7158,1
282050,167236581,7158,1
282050,167237083,6039,1
282050,167237099,6039,0
282050,167293391,6039,0
282050,167293653,6039,1
282050,167293682,6039,1
282050,167293692,6039,1
282050,168104025,10765,1
282050,168105199,10765,1
282050,168105607,10765,1
282050,168419481,6921,1
282050,168421300,6921,0
282050,168421368,6921,1
282050,168421421,6921,1
282050,168421519,6921,1
282050,168425437,14442,1
282050,168670310,7158,1
282050,168670333,7158,0
282050,168670392,7158,1
282050,168670447,7158,1
282050,168670506,7158,1
282050,168670564,7195,1
282050,168670591,7195,1
282050,168670605,7195,1
282050,168670689,10765,1
282050,168670724,10765,0
282050,168670882,10765,1
282050,168670975,10765,1
282050,168671009,10765,1
282050,168671412,7155,1
282050,168671500,7155,1
282050,168671544,7155,1
282050,168683026,14442,1
282050,168683048,14442,1
282050,168924374,26902,1
282050,168924476,26902,0
282050,168924513,26902,1
282050,168924525,26902,0
282050,168924547,26902,1
282050,168924677,26902,0
282050,168924888,26902,1
282050,168924936,26902,1
282050,168924955,26902,1
282050,168932904,6039,1
282050,168932937,6039,0
282050,168933105,6039,0
282050,169264882,10765,1
282050,169264892,10765,1
282050,169264894,10765,1
282050,169264906,7158,1
282050,169264907,7158,1
282050,169264908,7158,1
282050,169264987,6039,0
282050,170053823,6921,1
282050,170064910,6921,1
282050,170064928,6921,1
282050,170065163,14442,0
282050,170073645,14442,1
282050,170073660,14442,1
282050,170073692,14442,1
282050,170196603,10765,0
282050,170196638,10765,0
282050,170219084,6039,1
282050,170219089,6039,1
282050,170219100,6039,1
282050,170219236,10765,1
282050,170219247,10765,1
282050,170219249,10765,1
282052,163290672,164496,1
282052,163290700,164496,1
282052,163290737,164496,1
282052,164271289,164496,1
282052,164271465,164496,0
282052,164271520,164496,1
282052,164271538,164496,1
282052,164271650,164496,1
282052,164724284,164496,0
282052,164724339,164496,1
282052,164724375,164496,1
282052,164724415,164496,1
282052,164724691,7195,1
282052,164724732,7195,1
282052,164724755,7195,1
282052,165398111,6022,1
282052,165605287,6022,1
282052,165605499,6022,1
282052,165923428,164496,1
282052,165923496,164496,1
282052,165923530,164496,1
282052,165923607,7195,1
282052,165923657,7195,1
282052,165923677,7195,1
282052,165924048,6022,1
282052,165924141,6022,1
282052,165924269,6022,1
282052,166205841,6022,0
282052,166208268,6022,1
282052,166208314,6022,1
282052,166208383,6022,1
282052,166458333,14442,0
282052,166458589,14442,1
282052,166458797,14442,1
282052,166458876,14442,1
282052,167078933,6022,1
282052,167079073,6022,1
282052,167079179,6022,0
282052,167319324,7158,0
282052,167319386,7158,1
282052,167319399,7158,1
282052,167319408,7158,1
282052,167320016,6039,1
282052,167320022,6039,1
282052,167320025,6039,1
282052,168212963,6022,0
282052,168213041,6022,1
282052,168213077,6022,1
282052,168213146,6022,1
282052,168213236,7158,0
282052,168213286,7158,0
282052,168213329,7158,1
282052,168213333,7158,1
282052,168213365,7158,1
282052,168223140,10765,1
282052,168223277,10765,0
282052,168225642,10765,1
282052,168225785,10765,1
282052,168225886,10765,1
282052,170220145,7158,1
282052,170220147,7158,0
282052,170220159,7158,1
282052,170220160,7158,1
282052,170220164,7158,1
282052,170220239,10765,1
282052,170220242,10765,1
282052,170220255,10765,1
282052,170220268,6022,1
282052,170220312,6022,1
282052,170220339,6022,0
282052,170220384,6022,0
282052,170220418,6022,1
282052,170220434,6022,0
282052,170220479,6022,1
282052,170220488,6022,1
282052,170220499,6022,1
282054,163194256,164496,0
282054,163194342,164496,0
282054,163194478,164496,1
282054,163194546,164496,0
282054,163194616,164496,1
282054,163194662,164496,0
282054,163194880,164496,1
282054,163194934,164496,1
282054,163195025,164496,1
282054,163240253,7196,1
282054,163240259,7196,1
282054,163240265,7196,1
282054,163240294,26902,0
282054,163240314,26902,0
282054,163240331,26902,0
282054,163240393,26902,1
282054,163240406,26902,1
282054,163240418,26902,1
282054,163526988,164496,1
282054,163527013,164496,0
282054,163527187,164496,1
282054,163527233,164496,0
282054,163527342,164496,1
282054,163527393,164496,1
282054,163527458,164496,1
282054,163598219,26902,1
282054,163598248,26902,1
282054,163598267,26902,1
282054,163598350,7196,1
282054,163598376,7196,1
282054,163598396,7196,1
282054,163853811,8864,1
282054,163853838,8864,1
282054,163853864,8864,0
282054,163853932,8864,1
282054,163853940,8864,1
282054,163853947,8864,1
282054,163854008,7155,1
282054,163854035,7155,0
282054,163854283,7155,1
282054,163854299,7155,0
282054,163854351,7155,1
282054,163854376,7155,1
282054,163854421,7155,1
282054,164129009,164496,0
282054,164129079,164496,0
282054,164129219,164496,1
282054,164129306,164496,1
282054,164129466,164496,1
282054,164263483,6921,0
282054,164263527,6921,1
282054,164263549,6921,1
282054,164263560,6921,1
282054,164382225,37002,1
282054,164382335,37002,0
282054,164382354,37002,1
282054,164382373,37002,1
282054,164382385,37002,1
282054,164382470,7155,0
282054,164382725,7155,1
282054,164382782,7155,1
282054,164382794,7155,1
282054,165821406,7195,1
282054,165854075,7195,0
282054,165854203,7195,1
282054,165854247,7195,1
282054,165854290,7195,1
282054,166330069,14442,1
282054,166330200,14442,1
282054,166330221,14442,1
282054,167197169,7158,1
282054,167197188,7158,1
282054,167197194,7158,0
282054,167197654,7158,0
282054,167197758,7158,0
282054,167197845,7158,1
282054,167197915,7158,1
282054,167197925,7158,1
282054,167198283,6039,0
282054,167198784,6039,1
282054,167198824,6039,0
282054,167199071,6039,1
282054,167199173,6039,1
282054,167199225,6039,1
282054,167296062,7158,0
282054,167296153,7158,1
282054,167296240,7158,0
282054,167296331,7158,0
282054,167296457,7158,1
282054,167296468,7158,0
282054,167296575,7158,1
282054,167296584,7158,1
282054,167296612,7158,1
282054,168007361,6039,0
282054,168007518,6039,1
282054,168007548,6039,0
282054,168007828,6039,1
282054,168007859,6039,0
282054,168007998,6039,1
282054,168008027,6039,0
282054,168008149,6039,1
282054,168008212,6039,1
282054,168008288,6039,1
282054,168008357,26902,1
282054,168008379,26902,1
282054,168008392,26902,1
282054,168033564,10765,1
282054,168033852,10765,1
282054,168033958,10765,1
282054,168380321,7158,1
282054,168380327,7158,1
282054,168380330,7158,1
282054,168719682,6039,0
282054,168719889,6039,0
282054,168720149,6039,1
282054,168720259,6039,1
282054,168720420,6039,1
282054,169308142,6039,1
282054,169308196,6039,1
282054,169308260,6039,0
282054,169308402,6039,1
282054,169308465,6039,1
282054,169308519,6039,1
282054,169415366,6921,1
282054,169415381,6921,0
282054,169415424,6921,1
282054,169415437,6921,1
282054,169415444,6921,1
282054,170631579,6039,0
282054,170631606,6039,1
282054,170631611,6039,1
282054,170631620,6039,1
282054,170632023,7195,1
282054,170632030,7195,1
282054,170632042,7195,1
282056,163298330,164496,1
282056,163375212,164496,1
282056,163375222,164496,1
282056,163375271,37002,1
282056,163375280,37002,1
282056,163375287,37002,1
282056,164534592,164496,1
282056,164534703,164496,1
282056,164546690,164496,1
282056,164660146,7195,1
282056,164660156,7195,1
282056,164660173,7195,1
282056,165266577,26902,0
282056,165266607,26902,1
282056,165266615,26902,1
282056,165266678,26902,1
282056,165266791,164496,1
282056,165266804,164496,1
282056,165266813,164496,1
282056,165576280,6022,0
282056,165577220,6022,1
282056,165577626,6022,0
282056,165578228,6022,1
282056,165578485,6022,1
282056,165578669,6022,0
282056,165579415,6022,0
282056,165579656,6022,1
282056,165579883,6022,1
282056,165580049,6022,1
282056,165921485,164496,1
282056,165921511,164496,1
282056,165921524,164496,1
282056,166314840,14442,1
282056,166314850,14442,1
282056,166314866,14442,1
282056,167164132,7158,1
282056,167164237,7158,1
282056,167164266,7158,1
282056,167164642,6039,1
282056,167164735,6039,1
282056,167164926,6039,1
282056,168134056,10765,1
282056,168134107,10765,1
282056,168134132,10765,1
282056,169500037,26902,0
282056,169500047,26902,1
282056,169500051,26902,1
282056,169500056,26902,1
282058,163904052,37002,1
282058,163904063,37002,1
282058,163904065,37002,0
282058,163904086,37002,0
282058,163904256,37002,1
282058,163904264,37002,1
282058,163904275,37002,1
282058,163905577,164496,0
282058,163905601,164496,1
282058,163905609,164496,1
282058,163905663,164496,1
282058,164651932,7195,1
282058,164651960,7195,1
282058,164651990,7195,1
282058,164655677,164496,1
282058,164655685,164496,1
282058,164655698,164496,1
282058,165040701,164496,1
282058,165040798,164496,0
282058,165066539,164496,1
282058,165066580,164496,1
282058,165066748,164496,1
282058,165422311,6022,0
282058,165424056,6022,0
282058,165424676,6022,0
282058,165479793,6022,1
282058,165480042,6022,1
282058,165480412,6022,0
282058,165481557,6022,1
282058,165482503,6022,1
282058,165482735,6022,1
282058,165758290,6022,0
282058,165759160,6022,0
282058,165759837,6022,0
282058,165760928,6022,1
282058,165761167,6022,0
282058,165807961,7195,1
282058,165808136,7195,0
282058,165808389,7195,1
282058,165808636,7195,1
282058,165808646,7195,1
282058,165873879,6022,1
282058,165873986,6022,0
282058,165874308,6022,1
282058,165874395,6022,1
282058,165874523,6022,1
282058,166033578,6022,0
282058,166034363,6022,1
282058,166037126,6022,1
282058,166037543,6022,0
282058,166041716,6022,1
282058,166041933,6022,1
282058,166042406,6022,1
282058,166303822,6022,0
282058,166303969,6022,1
282058,166304122,6022,0
282058,166305496,6022,1
282058,166305653,14442,1
282058,166314029,6022,1
282058,166314060,6022,1
282058,166315326,14442,0
282058,166320565,14442,1
282058,166320578,14442,1
282058,166320618,14442,1
282058,167078930,6022,1
282058,167079015,6022,1
282058,167079053,6022,1
282058,167158320,7158,1
282058,167158356,7158,1
282058,167158378,7158,1
282058,167245761,6039,0
282058,167246480,6039,1
282058,167246565,6039,1
282058,167247228,6039,1
282058,168115905,10765,1
282058,168117073,10765,1
282058,168117397,10765,1
282058,168936976,164496,1
282058,168947274,164496,1
282058,168947441,164496,1
282058,170234017,7158,0
282058,170234043,7158,1
282058,170234047,7158,1
282058,170234050,7158,1
282059,163230076,164496,1
282059,163230123,164496,1
282059,163230163,164496,1
282059,163874092,8864,1
282059,163874186,8864,1
282059,163874192,8864,1
282059,163874255,7155,1
282059,163874454,7155,1
282059,163874617,7155,1
282059,164012502,6921,1
282059,164013592,6921,1
282059,164013610,6921,1
282059,165752974,7195,1
282059,165753123,7195,0
282059,165753344,7195,1
282059,165753473,7195,1
282059,165753631,7195,1
282059,166301011,14442,1
282059,166301126,14442,1
282059,166301278,14442,1
282059,166312686,6921,1
282059,166313045,7195,1
282059,166313062,7195,1
282059,166313072,7195,1
282059,166314872,7155,1
282059,166314918,7155,1
282059,166314920,7155,1
282059,166315154,164496,0
282059,166315340,164496,1
282059,166315345,164496,1
282059,166315372,164496,1
282059,166315981,6921,1
282059,166316014,6921,1
282059,167176202,7158,0
282059,167176437,7158,0
282059,167176573,7158,1
282059,167176590,7158,1
282059,167176624,7158,1
282059,167177126,6039,0
282059,167177411,6039,1
282059,167177487,6039,1
282059,167177996,6039,1
282059,168040912,10765,1
282059,168041010,10765,0
282059,168041631,10765,1
282059,168041855,10765,1
282059,168041958,10765,1
282059,168431107,6039,1
282059,168431130,6039,1
282059,168431159,6039,1
282059,168723953,164496,1
282059,168918449,164496,1
282059,168918520,164496,1
282059,169626424,7195,0
282059,169626447,7195,1
282059,169626451,7195,1
282059,169626467,7195,1
282067,163636762,37002,1
282067,163636802,37002,1
282067,163636829,37002,1
282067,163638115,164496,1
282067,163638218,164496,1
282067,163638927,7196,1
282067,163638978,7196,1
282067,163886295,6921,1
282067,163886788,6921,1
282067,163960664,6921,0
282067,163960819,6921,1
282067,163960862,6921,1
282067,163960889,6921,0
282067,163961670,6921,1
282067,163961829,6921,1
282067,163961897,6921,1
282067,164030243,8864,1
282067,164030263,8864,1
282067,164030331,8864,1
282067,164030380,7155,1
282067,164030533,7155,1
282067,164030648,7155,1
282067,164197184,6921,1
282067,164197206,6921,1
282067,164197209,6921,1
282067,164343396,7155,0
282067,164368688,7155,0
282067,164368693,7155,0
282067,164368982,7155,0
282067,164528402,7155,1
282067,164528579,7155,0
282067,164528684,7155,1
282067,164528718,7155,1
282067,164528780,7155,1
282067,164815829,26902,0
282067,164815874,26902,1
282067,164815894,26902,1
282067,164815923,26902,1
282067,164871619,7155,0
282067,164871629,7155,0
282067,164882101,7155,0
282067,164882102,7155,0
282067,164882103,7155,1
282067,164882105,7155,0
282067,165327593,7155,0
282067,165327594,7155,1
282067,165327595,7155,0
282067,165551138,39885,1
